Place ID,Name,Summary,Price Level,Address,Overall Rating,Opening Hours,Total Reviews,Reviews,Review Ratings
ChIJG6-86vZRqEcRUXObQWX4qig,Nguyen Kitchen,"Sushi, noodle dishes & other Asian fare in a contemporary, family-run venue with outdoor seats.",2,"Brunnenstraße 63, Berlin",4.5,"Monday: 12:00 – 10:00 PM, Tuesday: 12:00 – 10:00 PM, Wednesday: 12:00 – 10:00 PM, Thursday: 12:00 – 10:00 PM, Friday: 12:00 – 10:00 PM, Saturday: 12:00 – 10:00 PM, Sunday: 12:00 – 10:00 PM",1064,"['This restaurant serves delicious Vietnamese food. The atmosphere is pleasant and cozy. The staff is friendly and attentive. Moreover, the washroom facilities are impressively designed, reflecting a high-class approach to both style and cleanliness, adding to the overall quality of your time at the restaurant.', 'Great Vietnamese place. Quite cheap by European standards (10€/lunch), large portions, very good.\n\nOn pics are udon and avocado-something from the lunch menu and those were delicious. I eat quite a lot and a lunch portion was enough for me.', ""Food is sure more fast-food (overbacked, etc.), but quite good, but service is very bad. Once the waiter was too lazy to wipe the table after rain for me. Today I asked the waiter twice to place an order, but they simply ignored me. The atmosphere is so-so, with a lot of people, from Wedding, and Gesundbrunnen, if you know what I mean. I won't come here again.""]","[5, 5, 3]"
ChIJbUbbajJOqEcRawilLsv27Wk,Max und Moritz,"Relaxed, old-timey bar & restaurant, established in 1902, with a local German menu & a ballroom.",2,"Oranienstraße 162, Berlin-Bezirk Friedrichshain-Kreuzberg",4.4,"Monday: 6:00 – 10:30 PM, Tuesday: Closed, Wednesday: 6:00 – 10:30 PM, Thursday: 6:00 – 10:30 PM, Friday: 6:00 – 11:00 PM, Saturday: 6:00 – 11:00 PM, Sunday: 6:00 – 10:30 PM",2492,"['Had a really great time at Max and Moritz, despite it being incredibly busy and us needing to wait for food for about an hour.\nWe had a table outside and enjoyed a good weather.\n\nThe staff was really friendly and when the food finally arrived it didnt disappoint. It wasnt the best Ive tried (especially the soup, thought it wasnt the best and could be bigger for the main dish) but we really liked the experience. Schnitzel and bread were awesome.', 'Food was really delicious and the staff was super nice. The enviroment is very relaxed. Try the Flammkuchen its amazing.', 'Wonderful restaurant serving up generous portions of hearty German food! Lovely staff, nice atmosphere and delicious food! Highly recommend the gulash and the Strudel.']","[4, 5, 5]"
ChIJIxybZzZOqEcR7ktMKEAoufs,3 Sisters,"Cafe-restaurant with a high ceiling, arched windows & German cuisine.",2,"Mariannenplatz 2, Berlin-Bezirk Friedrichshain-Kreuzberg",4.3,"Monday: 5:00 – 11:00 PM, Tuesday: 5:00 – 11:00 PM, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 5:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",1664,"['What a great meal I had here! We were welcomed very friendly and were directed to the terrace in the garden. Such a beautiful place to eat. The meal itself was of very high quality and more than enough. A big compliment to the entire team, I will definitely recommend this place to others!', 'Unique location, great service, tasty food and an interesting mix of the menu - traditional dishes are mixed with some dishes which have a modern twist and vegan options - finally a menu which satisfies many different tastes at once! Definitely not my last time dining there', 'Amazing and calming place ❤️ the food is great and full of taste']","[5, 5, 5]"
ChIJH_G-njNOqEcRuiCKVBKqYnQ,Maroush,"Meats, halloumi & falafel, served on a plate or in pita bread, at a humble stop with a few benches.",1,"Adalbertstraße 93, Berlin-Bezirk Friedrichshain-Kreuzberg",4.4,"Monday: 11:00 AM – 2:00 AM, Tuesday: 11:00 AM – 2:00 AM, Wednesday: 11:00 AM – 2:00 AM, Thursday: 11:00 AM – 2:00 AM, Friday: 11:00 AM – 4:00 AM, Saturday: 11:00 AM – 4:00 AM, Sunday: 11:00 AM – 2:00 AM",2618,"[""One of the best Lebanese foods I've had. Amazing food, with great hummus and pita. Does not have a lot of seating but I managed to get a place to sit every time I visit. I would for sure go back again when I crave for some delicious Lebanese food."", 'Great food. One of the best Labenese fast food in town. Need to work on seating arrangement and hygene. But I guess this what you get in such low budget options.', ""Absolutely the best shawarma I've ever had! The vegetables were incredibly fresh, the meat was perfectly cooked, and the staff were super friendly. Plus, it's really affordable at just €4.50 for a delicious shawarma. This is a must-visit spot if you're in Berlin!""]","[4, 4, 5]"
ChIJdUx4ZzNOqEcRLDYyyxjjhi8,Tadim,"Simple venue with outdoor tables, making Turkish dishes like döner kebabs, Iskender kebabs & pide.",1,"Adalbertstraße 98, Berlin-Bezirk Friedrichshain-Kreuzberg",3.8,"Monday: 9:00 AM – 12:00 AM, Tuesday: 9:00 AM – 12:00 AM, Wednesday: 9:00 AM – 12:00 AM, Thursday: 9:00 AM – 12:00 AM, Friday: 9:00 AM – 12:00 AM, Saturday: 9:00 AM – 12:00 AM, Sunday: 9:00 AM – 12:00 AM",1221,"['Read it on a blog, apparently it was the number one Döner Spot and i swear to god. The chicken was inedible. The only redeeming quality were the warm fries and i was hungry. Disgusting', 'Really good döner in Berlin! Sizes are gigantic and it tastes like kiss of Allah!', ""We'd heard this was one of the best places for doner in Berlin. The bread was good but neither the meat nor the falafel was anything special. The two men working behind the counter almost seemed as though they'd rather we hadn't come in. Maybe it was an off night but from this experience I'd say you don't need to go out of your way to eat here.""]","[1, 5, 3]"
ChIJpev7ZjVOqEcR-Dw4UZKT_-g,Angry Chicken,"Korean spicy fried chicken, plus burgers, noodles & bibimbap rice, in a compact, low-key space.",2,"Oranienstraße 16, Berlin-Bezirk Friedrichshain-Kreuzberg",4.2,"Monday: 12:00 – 9:00 PM, Tuesday: 12:00 – 9:00 PM, Wednesday: 12:00 – 9:00 PM, Thursday: 12:00 – 10:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 10:00 PM",2160,"['It is one of the best places to try the Korean spiciest chicken recipes.\n\nDishes served with different levels of hotness🔥🔥🌶🌶.\n\nEnjoyed the spicy and hot dishes in berlin after a long tym. Value for money. Definitely recommendable!👌', ""I was extremely happy with this food. From a very long time I wanted to eat proper Korean chicken and finally I found it. You can choose chickens in different tastes and they all taste cool. Hotdog was top of the top for me! It really was my taste. Everything also looked nice. The only thing which I would change is the quality of a chicken, I had a feeling that it's a cheap sort of chicken and it would be 10 times nicer if it would be a better one."", 'the chicken was okay, the sauce was a bit bland, not good as before. Hamburger was horrible, the patties were black burned ☹️']","[5, 4, 2]"
ChIJKxVs_jNOqEcR8kvY9WzQuXc,Sabore,"Breakfast plates, meze & grills, plus vegan options, in rustic-chic surrounds or at sidewalk tables.",2,"Waldemarstraße 48, Berlin-Bezirk Friedrichshain-Kreuzberg",4.4,"Monday: 11:30 AM – 5:00 PM, Tuesday: 11:30 AM – 10:00 PM, Wednesday: 11:30 AM – 10:00 PM, Thursday: 11:30 AM – 10:00 PM, Friday: 11:30 AM – 10:00 PM, Saturday: 4:00 – 11:00 PM, Sunday: 11:30 AM – 10:00 PM",686,"['Really nice food and really nice servers! We also had the most delicious rioja with our meal. Highly recommend for lunch or dinner. Good for vegetarians too. Cozy, casual but makes for a special meal with friends or a date night.', 'Sabore by Chef Mario, near Kotti, you can experience the passion for Napolitan cuisine expressed in every dish, from their pizzas, to their pastas, antipasti and desserts\n\nWe were impressed us by the quality, presentation and taste of the pizzas, some of which have been honoured with national and international awards\n\nWe tried 3 of their pizzas, including the award-winning Pizza Liguori - The Legend (19€), Pizza Burrata & Mortadella (19€), and Pizza Diavolo “Sabore” (17€) that came literally in flames!', 'Without a doubt, the best pizza in town! Amazing doe and the highest quality produce for toppings, including the most important ingredient: love (for pizza). Mario is a true Italian ""patrone"" and Maria provides amazing service. 5 stars!']","[5, 5, 5]"
ChIJt6TDNDJOqEcRgkSFkyYYhfk,Oranienberger,"Late-night bar serving coffee, tea & cocktails in an intimate space with a bohemian vibe.",2,"Oranienplatz 15, Berlin",4.4,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 3:00 AM, Saturday: 12:00 PM – 3:00 AM, Sunday: 12:00 PM – 12:00 AM",294,"['So, we came here on a pub crawl. It was empty when we arrived, completely empty on a Saturday night. Yeah, yeah. *claps*\nAnd then, you should leave this review, that would be hilarious.\nAnd then, to top it off, they had NO BEER. In capitals. That’s better.', 'Such a great bar, lovely staff and such a great atmosphere. Highly recommend!', 'Amazing bar, great service Incredible vibes and the staff were very accommodating']","[3, 5, 5]"
ChIJhVPKSjJOqEcREl5tz5Ti7ok,Orania.Restaurant & Orania.Bar,"High-end, international food & cocktails are served in this refined space with live music.",3,"Oranienplatz 17, Berlin-Bezirk Friedrichshain-Kreuzberg",4.6,"Monday: 6:30 AM – 10:30 PM, Tuesday: 6:30 AM – 10:30 PM, Wednesday: 6:30 AM – 10:30 PM, Thursday: 6:30 AM – 10:30 PM, Friday: 6:30 AM – 10:30 PM, Saturday: 6:30 AM – 10:30 PM, Sunday: 6:30 AM – 10:30 PM",454,"['I‘ve actually sympathized with going to the Orania Restaurant for at least a couple of years. I guess the trigger was one of the very first articles I‘ve read about the „Peking/Kreuzberg Duck Menu“ and the (intrinsic) stopper probably was the restaurant being a „hotel restaurant“. I‘ve to admit, I gave the place a first check by visiting the Bar for some drinks after a stroll with a friend on Oranienstreet the other day. And guess what, our Bar experience was amazing!\nSo the Orania Restaurant became my very first choice for this year’s birthday dinner, to finally go for the „mysterious“ Kreuzberg Duck (X-Bergs answer to the Peking Duck)! Not sure if there’s a word cut here and therefore giving the executive summary first: w/o question… one of the top 5 culinary experiences in Berlin for me over the past 21years I‘d the pleasure of living & enjoying many-many wonderful & inspirational culinary events here.\nNo way of mentioning even some of them here w/o dissing/missing others. As well I‘d the opportunity to run some wonderful & mystic places as part of an awesome team myself.\nOk. Let’s cut the marketing blabla. Listen folks, as a trained chef, a foodie & service lover by DNA as well as someone who fully gets, reads & understands the challenges of the moment, this experience was simply „Extraordinary“!\nThe four course Kreuzberg Duck menu has been one of the top notch culinary & value4money experiences in Berlin EVER! On top of that the food was accompanied by an out of ordinary level of service. I‘d guess, that over the 4 courses we‘d had a minimum of 10 different service & chef people at the table. Might sound stressful, but believe me, it was a pure pleasure to get to know every single one of them, especially because of their so much away from average commitment & positive energy which came with each & everyone!\nFolks, hands on my heart, I paid the full bill and this feedback is 100% personal, not paid at all and simply based on my beliefs to „give back“!\nBefore ending, my wife’s favorite part of a menu is the dessert (-> yeahhh, she’s a true sweetheart 😍) and even here, these crazy folks not only send their „TV style Pattissière“ to our table, but she also dropped some freaking amazing, no chi-chi & simply really tasty desserts.\nOk. I get it. It’s seems far too much for an unpaid review, but hej, how much crap, average, overrated and simply „not ever come back shit“ have you been going through!?\nSo I thought, I‘d might want to allow myself to get really carried away for once 😉!\nAgain, very personal, very much of a Monday evening and very-very slightly infused by birthday emotions.\nSimply fueled by a very special experience, which I believe needs to be shared! N-joy folks!', ""Returning to Orania for my second visit was an absolute delight. Nestled within a charming hotel, this restaurant offers a unique dining experience where the open kitchen concept takes center stage. Being able to watch the culinary team at work adds an intimate touch to the meal, bridging the gap between chef and diner.\n\nThe food, without a doubt, was exceptional. Each dish was a sophisticated blend of flavors, clearly showcasing the kitchen's dedication to quality and creativity. What stood out just as much was the professionalism and attentiveness of the staff. Their attention to detail ensured a flawless dining experience from start to finish.\n\nI left Orania feeling thoroughly impressed once again. For anyone looking for an exquisite dining experience in Berlin, I wholeheartedly recommend Orania. It's not just a meal; it's an experience that speaks to the senses and lingers in memory."", 'Everything is almost OK. In my opinion, the last course, which is fried rice, could be better, why? Because the first course and second course is full of flavors, the fried rice is missing some salt or sauce, maybe. And i would like to have a ""real rice,"" not some crispy rice.🤷\u200d♀️']","[5, 5, 4]"
ChIJLy65sTNOqEcRObZvRgi2TCg,Butterbrot,"A menu of breakfasts, big salads & pastas, plus some Middle Eastern dishes, in a relaxed eatery.",None,"Oranienstraße 168, Berlin-Bezirk Friedrichshain-Kreuzberg",4.5,"Monday: 8:00 AM – 7:00 PM, Tuesday: 8:00 AM – 7:00 PM, Wednesday: 8:00 AM – 7:00 PM, Thursday: 8:00 AM – 7:00 PM, Friday: 8:00 AM – 7:00 PM, Saturday: 8:00 AM – 7:00 PM, Sunday: 8:00 AM – 7:00 PM",445,"['My husband and I found this cozy little breakfast spot during our stay in Berlin. We had a wonderful experience because the man and woman who run it are SO sweet and accommodating. The food was delicious and it was such a quiet, cute place to enjoy breakfast in the neighborhood. HIGHLY recommend the fresh squeezed orange juice! 🧡', 'Small and cute cafe with really nice breakfast options and tasty coffee too. Very tasty mix with some Turkish flair, which is always great in Berlin. The service was very nice, kind. Good experience!', 'Divine breakfast place! Loved unusual dishes and combinations of savory and sweet snacks. Absolutely stunning portions for 2 people to share. Very good americano. The waitress was very sweet and helpful.']","[5, 5, 5]"
ChIJ5x9cqzNOqEcRNqsdhEOOV2E,Cevicheria,"Ceviche & grilled seafood, plus pisco sours, in a pared-back dining room or at outdoor tables.",2,"Dresdener Straße 120, Berlin-Bezirk Friedrichshain-Kreuzberg",4.4,"Monday: 6:00 PM – 12:00 AM, Tuesday: 6:00 PM – 12:00 AM, Wednesday: 6:00 PM – 12:00 AM, Thursday: 6:00 PM – 12:00 AM, Friday: 6:00 PM – 12:00 AM, Saturday: 6:00 PM – 12:00 AM, Sunday: 6:00 PM – 12:00 AM",473,"['Great ceviche! Very high quality ingredients and the taste. Lovely staff and atmosphere. Highly recommended!', 'Cevicheria in Berlin is a standout dining destination for anyone craving authentic Peruvian cuisine in a vibrant and welcoming atmosphere. This charming restaurant brings the rich flavors of Peru to the heart of Berlin, offering a delightful culinary experience that is both flavorful and memorable.\n\nThe menu at Cevicheria showcases a variety of traditional Peruvian dishes, with a particular focus on ceviche, which is prepared with the freshest ingredients and expertly balanced flavors. Each dish is a testament to the skill and passion that goes into creating Peruvian cuisine. The ceviche, in particular, is a highlight, featuring perfectly marinated fish with a zesty, tangy kick that captures the essence of Peru’s culinary heritage.\n\nIn addition to the exceptional food, Cevicheria boasts a fantastic selection of drinks. From refreshing pisco cocktails to expertly crafted mocktails, the beverage menu complements the food perfectly and adds to the overall dining experience.\n\nWhat truly elevates the visit to Cevicheria is the service. The staff are not only attentive and friendly but also genuinely passionate about the food they serve. A special mention goes to ""Valery,"" a great waiter from Peru who adds a personal touch to the experience. Valery’s warmth, knowledge, and enthusiasm make every meal at Cevicheria feel special. His recommendations and genuine care enhance the dining experience, making guests feel right at home.\n\nOverall, Cevicheria is a must-visit for anyone in Berlin looking to indulge in delicious Peruvian cuisine. With its great food, excellent drinks, and outstanding service, it promises a dining experience that is both enjoyable and authentic.', 'A friend of mine brought me here and introduced me to a lovely owner. We had a great evening here. Amazing food, amazing atmosphere. We are different plates. All prepared with love.\nThere is  good selection of wine and cocktails 🍸']","[5, 5, 5]"
ChIJyV_Q9zROqEcRYzFV92kUqSs,Com A Sushi & Asia Grill,"Sushi platters, Thai curries, Vietnamese classics & Asian grills in a chic, modern space.",2,"Oranienstraße 191, Berlin-Bezirk Friedrichshain-Kreuzberg",4.5,"Monday: 12:00 – 11:00 PM, Tuesday: 12:00 – 11:00 PM, Wednesday: 12:00 – 11:00 PM, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",880,"['Their seafood bowl lunch deal during the week is fantastic - fresh, tasty, and great value for money. The service is also attentive and friendly. Their sushi menu is good too. Highly recommend if you’re in the area.', 'Lovely spot for dinner! I had a “Buddha bowl” and a set of avocado maki 😋 The food arrived very fast, and it was delicious!', 'Very nice atmosphere. Food was delicious and a lot of it. The “Homemade drinks” were delicious too! Staff is friendly too :)']","[5, 5, 5]"
ChIJCwbEVjJOqEcRlFGm69_dBJk,ORA Restaurant & Wine Bar,Seasonal European plates paired with an extensive wine list in a converted 19th-century apothecary.,2,"Oranienplatz 14, Berlin",4.2,"Monday: Closed, Tuesday: 5:00 PM – 12:00 AM, Wednesday: 5:00 PM – 12:00 AM, Thursday: 5:00 PM – 12:00 AM, Friday: 5:00 PM – 12:00 AM, Saturday: 5:00 PM – 12:00 AM, Sunday: Closed",1083,"['Food is created as a perfect set of well balanced menu - just go for the full option and you won’t regret it! Wonderful German Chardonnay. Lovely service. But the just after the food (which is obviously super good and the most important) just make sure you pay attention to the interior… with booking a spot inside, to feel the vibe :) great place!', 'We had dinner at Ora as a group of 25 people (team dinner) and this we had a set menu for the evening. The kindness of the service and atmosphere of the restaurant were great, I really liked this old apothecary vibe. Although the food was good and extremely fresh (there was even a living worm 🐛in the green salad…), it took quite long between each dishes so dinner felt quite tiring due to the wait.\nOverall would recommend for the vibe.', ""Great find, excellent way to try local cuisine.   Portions aren't massive but the quality excellent.  The staff are helpful and there is a good selection of quality wines.  Best to book a table.  Very popular""]","[5, 4, 5]"
ChIJrVVFO9tTqEcRHwfjA9SC1ac,leo e pepe,"Refined, traditional restaurant plating Italian dishes such as stone-oven pizza & pasta.",2,"Binzstraße 16, Berlin-Bezirk Pankow",4.7,"Monday: 4:00 – 11:00 PM, Tuesday: 4:00 – 11:00 PM, Wednesday: 4:00 – 11:00 PM, Thursday: 4:00 – 11:00 PM, Friday: 4:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",598,"['Great food , even greater people. 5/5 would absolutely recommend to everyone. Will definitely come back if in Berlin again.', 'I have tried several restaurants, but the bestest dish I ever loved in entire Berlin was mousse al cioccolato. Its a mouth watering dessert which has dark chocolate and coffee taste and as you put in in your mouth, it melts like butter. Delicious is also a very small word I would say. Do try it once if you visit this restaurant.', 'My best Italian restaurant in Berlin. Tasty food and excellent service. All waiters are great very polite and professional. Pizza is fantastic but I love the most Gnocchi e Pepe ❤️👌']","[5, 5, 5]"
ChIJvfW-9bVTqEcRpBoDnAkUUkQ,Zollhaus Pankow,"Hip eatery, bar & beer garden serving Neapolitan pizza & Mediterranean fare in a restored brewery.",2,"Berliner Straße 80, Berlin",4.6,"Monday: 4:00 – 11:00 PM, Tuesday: 4:00 – 11:00 PM, Wednesday: 4:00 – 11:00 PM, Thursday: 4:00 – 11:00 PM, Friday: 4:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",1099,"['Great food at a nice venue. Pizzas are very good with a decent selection of other Italian antipasti and mains. The ribs were a bit too sweet for our liking but nonetheless well prepared. Lovely ambiance, service was friendly and attentive.', ""This place has such great pizzas!!! They have a great selection of pizzas and have great pizzas for kids and a sandpit for the children to be entertained in. However, I didn't like how slow the service was; they forgot about our pizza order so we ended up waiting for them for about 2 hours. I hope they fix that problem soon. 7/10"", 'Fantastic pizza and wines.\nThe base is light and fluffy, nice selection on the menu.\nThe outdoor spaces look great, although we sat inside as it was a little cold the evening we visited.\n\nLook forward to going again!\n\nOutdoor space is also great. Lovely big beer garden style with pizza and bar menu. 😋']","[5, 4, 5]"
ChIJ78XOQEpQqEcRBalVhfFOZjg,Burger King,"Well-known fast-food chain serving grilled burgers, fries & shakes.",2,"Potsdamer Straße 114, Berlin",3.4,"Monday: 10:00 AM – 1:00 AM, Tuesday: 10:00 AM – 1:00 AM, Wednesday: 10:00 AM – 1:00 AM, Thursday: 10:00 AM – 3:00 AM, Friday: 10:00 AM – 3:00 AM, Saturday: 10:00 AM – 3:00 AM, Sunday: 10:00 AM – 1:00 AM",1445,"['Pretty small Burger King. If the store is packed you will have a hard time finding a seat. I was satisfied with my order. No items were missing and they accept coupons aswell. I had to wait 5 minutes before receiving my order. Male Toilet was not dirty. All in all I visited much worse Burger King stores', ""I recently purchased two menus and two extra burgers from Burger King, but unfortunately, upon arriving home and inspecting the order, I found that they had once again made errors. This isn't the first time I've experienced such issues with their service.\n\nFirstly, instead of receiving the Chicken Clubhouse Burger as ordered, I was given a chicken nugget burger, which I personally dislike. Furthermore, none of the menus included the fries that were supposed to accompany them. Additionally, they provided random dips, none of which were the ones I had ordered.   I'm too tired to go back there, but I'll certainly never eat from there again."", 'Sold me undercooked burger. No apologies. No compensation.']","[4, 1, 1]"
ChIJJ08j8U5QqEcRaQm8Hmnip8g,Sao Mai,"Stylish restaurant with outdoor tables serving Vietnamese classics, such as pho & spring rolls.",1,"Nollendorfstraße 8, Berlin-Bezirk Tempelhof-Schöneberg",4.1,"Monday: 11:30 AM – 10:30 PM, Tuesday: 11:30 AM – 10:30 PM, Wednesday: 11:30 AM – 10:30 PM, Thursday: 11:30 AM – 10:30 PM, Friday: 11:30 AM – 10:30 PM, Saturday: 11:30 AM – 10:30 PM, Sunday: 12:30 – 10:30 PM",861,"[""I must say, it's an absolute gem! The food was incredibly delicious, with every dish bursting with flavor. What really stood out was the value for money. For such high-quality food, the prices are exceptionally reasonable, making it one of the best price-performance ratios I've experienced in Berlin. The portions were generous, and the service was attentive and friendly. I'll definitely be back! 😊"", ""Located at Nollendorfplatz, a bustling district in Berlin, especially at night, you'll find a fantastic Vietnamese restaurant called Sao Mai.\n\nI ordered the Chicken Katsu Curry Mango for less than €10, which is affordable compared to other restaurants. The portion is generous, the chicken is cooked perfectly and crispy, and the vegetables are fresh. Overall, the food is excellent.\n\nThe service is decent, and the most important aspect is the cozy and awesome atmosphere. Highly recommended if you want to try Vietnamese food in this area."", 'The food is good for the price paid.  Don’t expect global standard 5* and you won’t be disappointed. Ordered tofu and vegetables with rice and it cost around €7. Nice enough flavours and large portion for the price paid. The service was pleasant and the food was served quickly. One point less because when sitting inside, the place had a ‘wet dog’ smell and a day later, I cannot get the smell out of my jacket despite using plenty of Febreeze - next time will sit in the tent outside.']","[5, 5, 4]"
ChIJrcPw105QqEcR_0-GmjViOMk,Restaurant Boccacelli am Winterfeldtplatz Berlin,"Large pizzas, homemade pasta & classic Italian mains in a snug room with a wall of wine bottles.",2,"Winterfeldtstraße 34, Berlin-Bezirk Tempelhof-Schöneberg",4.6,"Monday: 5:00 – 11:00 PM, Tuesday: 5:00 – 11:00 PM, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 2:00 – 11:00 PM, Saturday: 2:00 – 11:00 PM, Sunday: 2:00 – 11:00 PM",1980,"['We ate there today and I got a season dish - was extremely delicious! Fish was very juicy and the lime sauce was just amazing! I tried fish in many good restaurants, but not always they manage to cook a fish well. We will definitely come back! The pizza of my partner was also tasty 😊', 'Great pasta, cozy Italian atmosphere, and friendly service. A perfect spot for a tasty, relaxed meal!', ""Service was good,  the staff does their job, and are attempted.  The atmosphere is relax and beautiful. The pasta dishes were good, I could trust them to cook parta for me again. The steak tho, it was missing salt. I don't. Like adding salt after, because it's not the same. It was still good, but could be so much better""]","[5, 5, 4]"
ChIJ5X6T3RFRqEcRLVs3aIpGivE,Vegup — powered by plants,Down-home restaurant offering plant-based Asian cuisine & smoothies in a casual dining area.,2,"Möckernstraße 48, Berlin",4.7,"Monday: 12:00 – 10:00 PM, Tuesday: 12:00 – 10:00 PM, Wednesday: 12:00 – 10:00 PM, Thursday: 12:00 – 10:00 PM, Friday: 12:00 – 10:00 PM, Saturday: 5:00 – 10:00 PM, Sunday: 12:00 – 10:00 PM",459,"['A rich variety of delicious vegetarian meals.\nThe price is very affordable. The service was quick despite the busy hour.\n\nThe sweet potato glass noodles are great as are the rice bowl and the seasonal dishes.\nMoreover, I can recommend the homemade drinks.\n\nThere portions are filling but not satisfying.\n\nDesign and interior are lovely and there is space to eat outside.\n\nService was exceptionally friendly and helpful. (^_^)', 'Absolutely delicious meal at Vegup. The flavours in all of the dishes were incredible. I had the udon curry and it was very good. Friendly staff, clean and modern restaurant with relaxed atmosphere. Lots of nice options for food and drink', 'Great Asian food - Vietnamese, Korean and more. Interesting deep tastes, good prices and service.']","[4, 5, 5]"
ChIJJ00nzjFQqEcRLHQ4KOTDKic,Tor Eins,"Breakfast, brunch & afternoon snacks at a chic, colourful cafe with a terrace overlooking the park.",2,"Möckernstraße 26, Berlin-Bezirk Friedrichshain-Kreuzberg",3.8,"Monday: 10:00 AM – 10:00 PM, Tuesday: 10:00 AM – 10:00 PM, Wednesday: 10:00 AM – 10:00 PM, Thursday: 10:00 AM – 10:00 PM, Friday: 10:00 AM – 10:00 PM, Saturday: 10:00 AM – 10:00 PM, Sunday: 10:00 AM – 10:00 PM",587,"['Great spot for a quick coffee stop to bathe in the sun and enjoy the park. Service is a bit slow but overall the atmosphere is really nice and lively. Recommend since their terrace is quite spacious and the cafes windows open up to the outside.', 'Unbelievably bad service and we understand now the 3.8 rating on google. one of the best locations in the park but they destroy it with the worst service ever. not only did we wait for over 20 min to get a bottle of water and wrong and missing lemonades, no the best was when the manager did not accept our feedback but started to argue with us! I would suggest to the owner to change staff and attitude if they want to survive or even maximize this wonderful potential.', 'Great place well situated in the middle of Friedrichshain. Great staff !! Arianna and Ornella are great workers with good customer-care that deserve a lot more than being interrupted during my food-questioning… sadly this broke my interaction with the food seriousness of the restaurant and had to call them multiple times. Other than that I can only recommend their pizzas. Fast service and great quality. A bit on the expensive side in Berlin in that location. There’s also the possibility to have vegetarian alternatives. Communication should be at best, woman based service that need to be able to communicate without interference (being called back after 10secs by other staff members) would be the only point to get better! I’ll definitely come back !']","[4, 1, 5]"
ChIJA-K5lEpQqEcRHGv7ScsVIXs,Restaurant Facil,"Acclaimed fine-dining spot with large glass windows and minimalist decor, serving a seasonal menu.",4,"Potsdamer Straße 3, Berlin",4.8,"Monday: 12:00 – 2:00 PM, 7:00 – 10:00 PM, Tuesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM, Wednesday: 12:00 – 2:00 PM, 7:00 – 10:00 PM, Thursday: 12:00 – 2:00 PM, 7:00 – 10:00 PM, Friday: 12:00 – 2:00 PM, 7:00 – 10:00 PM, Saturday: Closed, Sunday: Closed",901,"[""The Food, the service and the location are simply awesome. We spontaneously went to Facil for birthday celebration and had the new menu. We absolutely loved it. Highly recommended  :) It's absolutely delicious :)"", 'Without question one of the most amazing dining experiences I have had. Ambiance, cuisine and service were all exceptional. I most appreciated the harmony of the individual dishes, which were further enhanced by the well curated wine pairing. Deserving of every star!', 'An excellent dining experience. Lunch menu was very reasonably priced (€88 for three courses), considering the high quality of the food. After entering the hotel, take the lift on the left to the 5th floor and enter a very airy space. Service was formal and friendly. Cured mackerel was pleasant, but flank steak main and grapefruit pudding were truly excellent. Highly recommend both dishes']","[5, 5, 5]"
ChIJr3lysEpQqEcRUlmcg2qXzcE,Dalmacija Grill,Homestyle Croatian meat & seafood grills in a wood-paneled dining area or at sidewalk tables.,1,"Potsdamer Straße 84, Berlin",4.6,"Monday: 11:30 AM – 11:00 PM, Tuesday: Closed, Wednesday: 11:30 AM – 11:00 PM, Thursday: 11:30 AM – 11:00 PM, Friday: 11:30 AM – 11:00 PM, Saturday: 11:30 AM – 11:00 PM, Sunday: 11:30 AM – 11:00 PM",1251,"['Outstanding food and service. The dishes that were recommended to us turned out to be amazing dishes! It’s our first time to try Croatian food and an absolute must try in this restaurant!', 'Truly a pleasant surprise.\nJoseph was an amazing host. Very friendly and very helpful.\nThe food was excellent. Delicious and well seasoned.', 'I struggle eating this place. It is what it is and you get what you expect. Classic Croatian meat platters, skewers and steaks. It comes with real 80s charm. The decoration, the furniture as well as the drapes. But sometimes this is exactly what I‘m craving for. And among Croatian places across Berlin this is probably my favorite. The owner is super nice and funny, the portions are generous and prices are ok. And the atmosphere is what it is. Either you love it or you hate it. When I crave for Croatian in Berlin I also want this atmosphere. Exactly this atmosphere.']","[5, 5, 5]"
